s.Endo Acer rubrum,s.Endo Carya ovata,s.Epi Acer rubrum,s.Epi Carya ovata,s.Lit Acer rubrum,s.Lit Carya ovata,s.Soil Acer rubrum,s.Soil Carya ovata,index,stat,p.value
OTU_235,0,0,0,0,0,1,0,0,6,0.441726104299386,0.889384810126582
OTU_412,0,0,0,1,0,0,0,0,4,0.557012145139525,0.569175466998755
OTU_310,0,0,1,0,0,0,0,0,3,0.614295116833951,0.381794594594595
OTU_431,1,0,0,0,0,0,0,0,1,0.470204010419299,0.884819944082013
OTU_276,0,0,0,0,1,0,0,0,5,0.44585634321817,0.889384810126582
OTU_1869,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1565,0,0,0,1,0,0,0,0,4,0.722937303951306,0.0113192307692308
OTU_831,0,0,1,0,0,0,0,0,3,0.270878685124,1
OTU_3136,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1849,0,0,1,0,0,0,0,0,3,0.471404520791032,0.602972790697674
OTU_171,0,0,1,0,0,0,0,0,3,0.558606405267496,0.887354736328125
OTU_814,0,1,0,0,0,0,0,0,2,0.554091638503641,0.498491292134832
OTU_80,0,0,0,0,0,1,0,0,6,0.682376044155322,0.515125925925926
OTU_595,0,0,0,1,0,0,0,0,4,0.345032779671177,0.887354736328125
OTU_1040,0,0,0,0,0,0,0,1,8,0.589379691754502,0.32445368852459
OTU_490,0,0,0,0,0,0,0,1,8,0.475190963311491,0.590748175182482
OTU_148,0,0,0,0,0,0,0,1,8,0.708989175644102,0.1021875
OTU_302,0,0,0,0,0,0,1,0,7,0.683130051063973,0.362933395522388
OTU_177,0,0,0,0,1,0,0,0,5,0.690065559342354,0.32445368852459
OTU_601,0,0,0,0,0,0,0,1,8,0.562731433871138,0.471476266280753
OTU_254,0,0,0,0,0,1,0,0,6,0.395284707521047,0.904351534526854
OTU_293,0,0,0,0,1,0,0,0,5,0.878688240080527,0.034335
OTU_460,0,1,0,0,0,0,0,0,2,0.449142635059557,0.834312735849057
OTU_2933,0,0,0,1,0,0,0,0,4,0.638167740109236,0.191995714285714
OTU_2737,0,0,1,0,0,0,0,0,3,0.736331361036961,0.154157142857143
OTU_469,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_351,0,0,0,0,0,1,0,0,6,0.534522483824849,0.508485
OTU_907,0,0,0,0,0,0,0,1,8,0.575355961782461,0.407452380952381
OTU_1805,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_653,0,0,0,0,0,0,1,0,7,0.377964473009227,0.895020463320463
OTU_242,0,0,0,0,1,0,0,0,5,0.435069780938316,0.895020463320463
OTU_512,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2562,0,0,0,0,1,0,0,0,5,0.316227766016838,1
OTU_443,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_732,0,0,0,0,0,0,1,0,7,0.565685424949238,0.468716029411765
OTU_385,0,0,0,0,0,0,0,1,8,0.516397779494322,0.540007190412783
OTU_180,0,0,0,0,1,0,0,0,5,0.754565682607796,0.154157142857143
OTU_425,0,0,1,0,0,0,0,0,3,0.678620892538296,0.374856569343066
OTU_328,0,0,0,0,1,0,0,0,5,0.430705521646532,0.895020463320463
OTU_128,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_630,0,0,0,1,0,0,0,0,4,0.405363107381877,0.887354736328125
OTU_271,1,0,0,0,0,0,0,0,1,0.847607325283463,0.0267545454545455
OTU_141,0,0,0,1,0,0,0,0,4,0.579162990350759,0.563793103448276
OTU_2020,0,0,0,0,0,0,0,1,8,0.414039335605413,0.889384810126582
OTU_2936,0,0,0,1,0,0,0,0,4,0.776225949692295,0.0712515789473684
OTU_571,0,0,0,0,0,0,0,1,8,0.768963164154231,0.0909219512195122
OTU_335,0,0,0,1,0,0,0,0,4,0.526419958854115,0.47010439238653
OTU_183,0,0,1,0,0,0,0,0,3,0.834387518869721,0.0173117647058824
OTU_255,0,0,0,0,0,0,1,0,7,0.616236022513321,0.35373145631068
OTU_1975,0,0,0,0,0,1,0,0,6,0.358568582800318,0.895020463320463
OTU_133,0,0,0,1,0,0,0,0,4,0.379825320519605,0.887354736328125
OTU_715,1,0,0,0,0,0,0,0,1,0.404519917477945,0.887354736328125
OTU_227,0,0,0,0,0,0,1,0,7,0.375815264993403,0.895020463320463
OTU_252,0,0,0,0,0,0,0,1,8,0.611937974885023,0.32445368852459
OTU_246,0,0,0,0,0,0,0,1,8,0.449737869145346,0.737501785714286
OTU_584,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_311,0,0,0,0,0,0,0,1,8,0.391642003169497,0.895020463320463
OTU_553,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3245,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1440,,,,,,,,,,,
OTU_199,0,0,0,0,1,0,0,0,5,0.629650837362383,0.32445368852459
OTU_228,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2593,1,0,0,0,0,0,0,0,1,0.641426980589819,0.311854736842105
OTU_336,0,0,0,0,0,0,1,0,7,0.61923200487545,0.454698231511254
OTU_637,0,0,1,0,0,0,0,0,3,0.735738092877174,0.1021875
OTU_516,0,0,0,0,1,0,0,0,5,0.596694189718616,0.32445368852459
OTU_1918,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_245,0,0,0,1,0,0,0,0,4,0.703758008114303,0.105246357615894
OTU_1655,,,,,,,,,,,
OTU_1174,0,0,0,0,0,1,0,0,6,0.346410161513775,0.919375212224109
OTU_332,0,1,0,0,0,0,0,0,2,0.967204151649352,0.0113192307692308
OTU_1105,0,0,0,0,1,0,0,0,5,0.730296743340221,0.12538224852071
OTU_340,0,0,0,0,0,0,1,0,7,0.320983337620978,1
OTU_475,0,0,0,0,1,0,0,0,5,0.378932373372537,0.895020463320463
OTU_3247,0,0,0,1,0,0,0,0,4,0.383080310260152,0.887354736328125
OTU_522,0,0,0,0,1,0,0,0,5,0.395628284037472,0.889384810126582
OTU_248,0,0,0,0,1,0,0,0,5,0.437266185221539,0.887354736328125
OTU_306,0,0,0,0,0,0,1,0,7,0.734320447309631,0.154157142857143
OTU_211,0,0,0,1,0,0,0,0,4,0.68506810986007,0.141195953757225
OTU_810,0,0,1,0,0,0,0,0,3,0.756594376557535,0.105246357615894
OTU_362,1,0,0,0,0,0,0,0,1,0.628750429664854,0.32445368852459
OTU_2653,,,,,,,,,,,
OTU_346,0,0,0,0,1,0,0,0,5,0.806639117986889,0.0508666666666667
OTU_268,0,0,0,0,0,0,0,1,8,0.741503997760065,0.076518
OTU_2419,,,,,,,,,,,
OTU_313,0,0,0,0,0,0,0,1,8,0.590708193791796,0.32445368852459
OTU_192,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1273,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_893,0,0,0,0,0,0,0,1,8,0.833333333333333,0.04782375
OTU_261,0,0,0,0,0,0,0,1,8,0.85455041411049,0.0581755813953488
OTU_3023,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2894,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_201,0,0,0,0,1,0,0,0,5,0.502452999188424,0.887354736328125
OTU_204,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_144,0,0,0,0,1,0,0,0,5,0.860341162497675,0.04782375
OTU_387,0,0,0,0,0,0,1,0,7,0.734846922834953,0.1021875
OTU_807,0,0,0,1,0,0,0,0,4,0.462977544243985,0.685896724667349
OTU_303,0,0,0,0,0,1,0,0,6,0.566946709513841,0.367465491651206
OTU_179,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_225,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2111,0,0,0,0,0,0,0,1,8,0.654653670707977,0.272710424710425
OTU_1224,0,0,0,1,0,0,0,0,4,0.403686713879666,0.740543632773939
OTU_263,0,0,0,0,0,0,0,1,8,0.625617974056345,0.32445368852459
OTU_1114,0,0,0,1,0,0,0,0,4,0.462592444325807,0.648092903225806
OTU_322,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_1233,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_538,0,0,0,0,0,1,0,0,6,0.421637021355784,0.887354736328125
OTU_566,0,0,0,0,0,1,0,0,6,0.531368931324057,0.380514466546112
OTU_563,0,0,0,0,0,1,0,0,6,0.547722557505166,0.447355685618729
OTU_625,0,0,0,0,0,0,1,0,7,0.711966678801851,0.307867021276596
OTU_190,0,0,0,0,0,0,0,1,8,0.626979623493349,0.262642231075697
OTU_846,0,0,0,0,0,1,0,0,6,0.527589343584494,0.453791612903226
OTU_452,0,0,0,0,0,0,1,0,7,0.423864385091685,0.890702372093023
OTU_494,0,0,1,0,0,0,0,0,3,0.287649642420897,1
OTU_708,0,0,1,0,0,0,0,0,3,0.539026130961677,0.47045347826087
OTU_1387,0,1,0,0,0,0,0,0,2,0.451753951452626,0.644200651465798
OTU_316,0,0,0,0,0,1,0,0,6,0.649519052838329,0.467963513513514
OTU_341,0,0,0,0,0,0,1,0,7,0.408248290463863,0.895020463320463
OTU_709,0,0,1,0,0,0,0,0,3,0.566333032974644,0.32445368852459
OTU_94,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_396,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_266,0,0,0,0,0,1,0,0,6,0.468680079530966,0.682557775489186
OTU_1893,0,0,0,0,1,0,0,0,5,0.365148371670111,0.895020463320463
OTU_548,0,0,0,0,0,1,0,0,6,0.606533767962537,0.36225858778626
OTU_314,0,0,0,0,0,0,1,0,7,0.395628284037472,0.889384810126582
OTU_240,0,0,0,0,1,0,0,0,5,0.894427190999916,0.030978947368421
OTU_2232,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_390,0,0,1,0,0,0,0,0,3,0.715409689354322,0.116609433962264
OTU_280,0,0,1,0,0,0,0,0,3,0.393897391658228,0.887354736328125
OTU_673,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_2654,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1923,0,0,0,0,0,0,0,1,8,0.460178993308422,0.667222765072765
OTU_493,0,0,0,0,0,0,0,1,8,0.391076944437521,0.91381965121225
OTU_152,0,0,0,0,0,0,1,0,7,0.909104277976566,0.0909219512195122
OTU_1002,0,0,0,1,0,0,0,0,4,0.633247586861304,0.214966956521739
OTU_753,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_380,0,0,0,0,1,0,0,0,5,0.761278828383828,0.0696193548387097
OTU_2819,0,0,0,0,0,0,0,1,8,0.810239809944143,0.0696193548387097
OTU_711,0,1,0,0,0,0,0,0,2,0.472719459247065,0.598219975786925
OTU_143,0,0,0,0,0,0,0,1,8,0.530330085889911,0.512992541436464
OTU_1115,0,0,0,0,0,0,0,1,8,0.53619026473818,0.467963513513514
OTU_672,0,0,0,0,0,1,0,0,6,0.472936189198135,0.60495
OTU_1070,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2512,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1094,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_289,0,0,0,1,0,0,0,0,4,0.732887987708658,0.0113192307692308
OTU_402,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_113,0,0,0,0,1,0,0,0,5,0.434396782874541,0.889384810126582
OTU_372,0,0,0,0,0,0,1,0,7,0.826159598709403,0.0779029411764706
OTU_580,0,0,0,0,0,0,0,1,8,0.50709255283711,0.590033861144945
OTU_1334,0,0,0,0,0,0,0,1,8,0.478091443733758,0.602972790697674
OTU_195,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_297,0,0,0,0,0,1,0,0,6,0.608539567096301,0.32445368852459
OTU_354,0,0,0,0,0,1,0,0,6,0.632455532033676,0.32445368852459
OTU_376,0,0,0,0,0,0,0,1,8,0.604006722316081,0.32445368852459
OTU_439,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_588,0,0,1,0,0,0,0,0,3,0.578508445417186,0.393973796791444
OTU_333,0,0,0,0,0,0,1,0,7,0.526234811584218,0.447805315614618
OTU_788,0,0,0,0,0,0,0,1,8,0.532795427666131,0.47045347826087
OTU_2194,0,0,0,0,1,0,0,0,5,0.650791373455968,0.32445368852459
OTU_751,0,0,0,0,1,0,0,0,5,0.441920940493952,0.889384810126582
OTU_187,0,0,1,0,0,0,0,0,3,0.679635756787974,0.103512413793103
OTU_3058,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_886,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_931,0,0,0,0,0,1,0,0,6,0.48719876576469,0.53941885026738
OTU_360,0,0,0,1,0,0,0,0,4,0.486125917803401,0.887354736328125
OTU_720,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_430,0,0,0,0,0,0,0,1,8,0.506560730401504,0.468716029411765
OTU_342,0,1,0,0,0,0,0,0,2,0.596347902937412,0.296440363636364
OTU_568,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1569,0,0,0,0,1,0,0,0,5,0.307793505625546,0.889384810126582
OTU_458,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_1772,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_771,0,0,0,0,0,0,1,0,7,0.368781778291715,0.900766866182129
OTU_974,0,0,0,0,0,0,0,1,8,0.574834569775249,0.394843772241993
OTU_323,1,0,0,0,0,0,0,0,1,0.756538320519686,0.32445368852459
OTU_1091,0,0,0,0,0,0,1,0,7,0.360272006083385,0.895020463320463
OTU_2624,0,0,0,0,0,1,0,0,6,0.444053035786886,0.889384810126582
OTU_3011,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_400,0,0,1,0,0,0,0,0,3,0.686729203491586,0.134242105263158
OTU_1098,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2230,0,0,0,1,0,0,0,0,4,0.285830975237515,1
OTU_519,0,0,0,0,0,0,0,1,8,0.497995983919549,0.566786306532663
OTU_234,0,0,0,0,0,0,1,0,7,0.969458417911852,0.0226384615384615
OTU_373,0,0,0,0,0,0,0,1,8,0.471404520791032,0.583556915544676
OTU_357,0,0,0,0,0,0,1,0,7,0.817171092881608,0.0856145454545455
OTU_507,0,1,0,0,0,0,0,0,2,0.549015882936288,0.479132188841202
OTU_428,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_724,0,0,1,0,0,0,0,0,3,0.399057884369942,0.887354736328125
OTU_330,0,0,0,0,0,0,1,0,7,0.439367133796862,0.889384810126582
OTU_337,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_196,0,0,0,0,1,0,0,0,5,0.387298334620742,0.895020463320463
OTU_1742,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_300,0,0,0,0,0,1,0,0,6,0.473472094400319,0.739679821958457
OTU_1647,1,0,0,0,0,0,0,0,1,0.440815360233944,0.887354736328125
OTU_1495,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_1491,0,0,0,0,0,1,0,0,6,0.258198889747161,1
OTU_294,0,0,0,0,1,0,0,0,5,0.616836935403554,0.447805315614618
OTU_1014,0,0,1,0,0,0,0,0,3,0.508328567775349,0.495881012658228
OTU_202,0,0,0,0,0,0,0,1,8,0.580697255310873,0.527586585365854
OTU_535,0,0,0,0,0,0,1,0,7,0.606417294842315,0.327661943319838
OTU_1020,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_1857,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_1229,0,0,0,1,0,0,0,0,4,0.471404520791032,0.608793813273341
OTU_158,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2044,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_3086,0,0,0,0,0,0,0,1,8,0.420883424647321,0.895020463320463
OTU_393,0,0,0,0,1,0,0,0,5,0.774596669241483,0.119164417177914
OTU_747,0,0,0,0,0,0,0,1,8,0.436435780471985,0.889384810126582
OTU_278,0,0,0,0,0,0,1,0,7,0.632455532033676,0.32445368852459
OTU_1411,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_510,0,0,0,0,0,0,0,1,8,0.410791918128875,0.887354736328125
OTU_2277,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_570,0,0,0,0,1,0,0,0,5,0.562731433871138,0.412536315789474
OTU_1058,0,0,0,0,0,0,1,0,7,0.6,0.32445368852459
OTU_1161,0,0,0,1,0,0,0,0,4,0.365148371670111,0.887354736328125
OTU_318,0,0,0,1,0,0,0,0,4,0.56691778587484,0.467963513513514
OTU_545,0,0,0,0,0,0,1,0,7,0.462910049886276,0.667222765072765
OTU_3243,,,,,,,,,,,
OTU_918,0,0,0,0,0,1,0,0,6,0.387298334620742,0.895020463320463
OTU_298,0,0,0,1,0,0,0,0,4,0.480255982017025,0.71894128256513
OTU_1579,0,0,0,1,0,0,0,0,4,0.395284707521047,0.887354736328125
OTU_193,0,0,0,0,1,0,0,0,5,0.506711709709532,0.608242194570136
OTU_285,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_288,0,0,0,0,0,0,0,1,8,0.596284793999944,0.453393993506494
OTU_239,0,0,1,0,0,0,0,0,3,0.700903970273997,0.279752851711027
OTU_1993,0,1,0,0,0,0,0,0,2,0.506369683541833,0.474009051724138
OTU_473,0,0,0,0,0,0,1,0,7,0.52843664049616,0.59849243697479
OTU_455,0,0,0,0,0,0,1,0,7,0.421139514372657,0.895020463320463
OTU_420,0,0,0,0,1,0,0,0,5,0.700649049745371,0.241790041493776
OTU_598,0,0,0,0,0,0,0,1,8,0.521536192416212,0.468716029411765
OTU_476,0,0,0,0,1,0,0,0,5,0.383885947974957,0.895393867924528
OTU_175,0,1,0,0,0,0,0,0,2,0.625,0.260024096385542
OTU_427,0,0,0,0,1,0,0,0,5,0.370809924354783,0.895020463320463
OTU_2042,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_926,0,0,0,0,1,0,0,0,5,0.478091443733758,0.602972790697674
OTU_2644,0,0,0,0,0,0,0,1,8,0.428174419288838,0.889384810126582
OTU_1446,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_796,1,0,0,0,0,0,0,0,1,0.496302115121107,0.57586761433869
OTU_154,0,0,0,0,0,1,0,0,6,0.502624689950035,0.687100408163265
OTU_855,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_2412,0,0,0,0,0,0,1,0,7,0.258198889747161,1
OTU_2001,0,0,0,0,1,0,0,0,5,0.358568582800318,0.895020463320463
OTU_2609,,,,,,,,,,,
OTU_495,0,0,0,0,1,0,0,0,5,0.356191306317315,0.887354736328125
OTU_2921,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_968,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_533,0,0,1,0,0,0,0,0,3,0.686375342732467,0.1640109375
OTU_272,0,0,1,0,0,0,0,0,3,0.454380656421316,0.616098553948832
OTU_638,0,0,0,0,0,1,0,0,6,0.316227766016838,0.985732172818792
OTU_489,0,1,0,0,0,0,0,0,2,0.662589156449079,0.24157125
OTU_2966,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_543,0,0,0,1,0,0,0,0,4,0.383917035633264,0.889384810126582
OTU_1150,0,0,1,0,0,0,0,0,3,0.534522483824849,0.53941885026738
OTU_590,0,0,0,1,0,0,0,0,4,0.59828240359541,0.303725978647687
OTU_534,1,0,0,0,0,0,0,0,1,0.794954503554696,0.230157692307692
OTU_2403,0,0,0,0,0,0,0,1,8,0.413196935270669,0.895020463320463
OTU_944,0,0,0,0,0,1,0,0,6,0.358568582800318,0.948713924050633
OTU_699,1,0,0,0,0,0,0,0,1,0.447213595499958,0.887354736328125
OTU_2391,0,0,0,0,0,1,0,0,6,0.316227766016838,1
OTU_710,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_305,0,1,0,0,0,0,0,0,2,0.512989176042577,0.5399424
OTU_1000,0,0,0,0,0,0,0,1,8,0.428174419288838,0.889384810126582
OTU_352,0,0,0,0,0,1,0,0,6,0.339782128788039,0.887354736328125
OTU_990,0,0,0,0,0,1,0,0,6,0.632455532033676,0.32445368852459
OTU_523,0,0,0,0,0,0,0,1,8,0.441588043316392,0.889384810126582
OTU_902,0,0,0,0,0,1,0,0,6,0.632455532033676,0.324931224489796
OTU_2313,0,0,0,0,0,1,0,0,6,0.316227766016838,1
OTU_761,0,0,0,0,0,0,1,0,7,0.390360029179413,0.895020463320463
OTU_531,0,0,0,0,0,1,0,0,6,0.460178993308422,0.822408126195029
OTU_1553,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_403,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_386,0,0,0,0,0,0,0,1,8,0.632455532033676,0.32445368852459
OTU_320,0,0,0,0,0,1,0,0,6,0.850230301897704,0.0553976470588235
OTU_384,0,0,0,0,0,1,0,0,6,0.417365006184151,0.887354736328125
OTU_511,0,0,0,0,0,0,0,1,8,0.833636308559971,0.0909219512195122
OTU_654,0,0,0,0,0,0,1,0,7,0.593295878967653,0.452806403940887
OTU_205,0,0,0,0,0,1,0,0,6,0.320256307610174,1
OTU_681,0,0,0,0,0,1,0,0,6,0.346410161513775,0.895020463320463
OTU_2039,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_127,1,0,0,0,0,0,0,0,1,0.528888700060441,0.710481818181818
OTU_347,0,0,1,0,0,0,0,0,3,0.685462001885129,0.163328795811518
OTU_421,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1580,0,0,0,0,0,0,0,1,8,0.365148371670111,0.887354736328125
OTU_615,0,0,0,0,0,1,0,0,6,0.54935999780256,0.429478474576271
OTU_233,1,0,0,0,0,0,0,0,1,0.737783689276461,0.1021875
OTU_687,0,0,0,0,1,0,0,0,5,0.894427190999916,0.030030612244898
OTU_604,0,0,0,0,1,0,0,0,5,0.447213595499958,0.667222765072765
OTU_436,0,0,0,0,1,0,0,0,5,0.377964473009227,0.904351534526854
OTU_2428,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_2687,0,0,0,1,0,0,0,0,4,0.52704627669473,0.64511067961165
OTU_1130,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_696,0,0,0,0,0,0,0,1,8,0.350823207722812,0.963727127211457
OTU_2877,0,0,0,0,0,0,0,1,8,0.316227766016838,1
OTU_1290,0,0,0,1,0,0,0,0,4,0.430331482911935,0.735896127110228
OTU_442,0,1,0,0,0,0,0,0,2,0.693072395192714,0.186487128712871
OTU_247,0,0,0,0,0,0,0,1,8,0.387298334620742,0.895020463320463
OTU_1619,0,0,0,0,0,1,0,0,6,0.316227766016838,1
OTU_1526,0,0,0,0,0,1,0,0,6,0.50709255283711,0.514822314049587
OTU_1066,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1079,0,0,0,1,0,0,0,0,4,0.333333333333333,1
OTU_656,0,1,0,0,0,0,0,0,2,0.562125546574361,0.569175466998755
OTU_759,0,0,0,0,0,1,0,0,6,0.340777100548239,0.887354736328125
OTU_350,0,0,0,0,1,0,0,0,5,0.531368931324057,0.467963513513514
OTU_767,0,0,0,0,0,1,0,0,6,0.774596669241483,0.0905538461538462
OTU_988,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_684,0,0,1,0,0,0,0,0,3,0.460985454821266,0.831194871794872
OTU_3057,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_1031,0,0,0,0,0,0,0,1,8,0.447213595499958,0.887354736328125
OTU_1323,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_791,0,0,0,1,0,0,0,0,4,0.278423023194852,1
OTU_477,0,0,0,0,1,0,0,0,5,0.715377317142746,0.262767857142857
OTU_909,0,0,0,0,1,0,0,0,5,0.344123600805843,0.890702372093023
OTU_1106,0,0,0,1,0,0,0,0,4,0.52704627669473,0.626239250275634
OTU_1460,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_765,0,0,0,0,1,0,0,0,5,0.577350269189626,0.458900480769231
OTU_956,1,0,0,0,0,0,0,0,1,0.52511396939242,0.504982729805014
OTU_327,0,0,0,0,1,0,0,0,5,0.762947935470571,0.207436123348018
OTU_151,0,0,0,0,0,1,0,0,6,0.5794619480465,0.47010439238653
OTU_551,0,0,0,0,1,0,0,0,5,0.4,0.889384810126582
OTU_529,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_3126,,,,,,,,,,,
OTU_319,0,0,0,0,1,0,0,0,5,0.884651736929383,0.04782375
OTU_2189,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_610,0,0,0,0,0,0,0,1,8,0.4,0.831947398297067
OTU_1590,0,0,0,1,0,0,0,0,4,0.372677996249965,0.887354736328125
OTU_1497,0,0,0,0,0,0,0,1,8,0.516397779494322,0.468716029411765
OTU_627,1,0,0,0,0,0,0,0,1,0.334107627833823,0.919375212224109
OTU_2376,0,0,0,0,0,0,0,1,8,0.516397779494322,0.563793103448276
OTU_2350,0,0,0,0,0,0,1,0,7,0.377964473009227,0.895020463320463
OTU_392,0,0,0,0,0,1,0,0,6,0.447213595499958,0.887354736328125
OTU_315,0,0,0,0,0,0,1,0,7,0.346661456549736,0.887354736328125
OTU_408,0,0,0,1,0,0,0,0,4,0.619481437354769,0.323927516778524
OTU_349,0,0,1,0,0,0,0,0,3,0.515461427355905,0.887354736328125
OTU_1125,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_554,0,0,0,0,0,1,0,0,6,0.447213595499958,0.696758984771574
OTU_657,0,0,0,0,1,0,0,0,5,0.335410196624968,0.887354736328125
OTU_899,0,0,0,1,0,0,0,0,4,0.480384461415261,0.64511067961165
OTU_845,0,0,0,0,1,0,0,0,5,0.376968517462526,0.887354736328125
OTU_220,0,0,0,0,0,1,0,0,6,0.66653395706713,0.142945714285714
OTU_705,0,0,0,0,1,0,0,0,5,0.632455532033676,0.32445368852459
OTU_453,0,0,0,0,0,0,0,1,8,0.508000508000762,0.563793103448276
OTU_1455,0,0,0,0,0,0,1,0,7,0.447213595499958,0.887354736328125
OTU_1036,0,0,0,1,0,0,0,0,4,0.821175682735253,0.0226384615384615
OTU_3055,0,0,1,0,0,0,0,0,3,0.333333333333333,1
OTU_741,0,0,0,1,0,0,0,0,4,0.471404520791032,0.608530022573364
OTU_589,0,0,0,0,0,0,0,1,8,0.50709255283711,0.536781048387097
OTU_631,0,0,0,0,0,0,0,1,8,0.516397779494322,0.532675067385445
OTU_973,0,0,0,0,1,0,0,0,5,0.447213595499958,0.887354736328125
OTU_3279,0,1,0,0,0,0,0,0,2,0.82572282384477,0.0385967213114754
OTU_2559,0,0,0,0,0,0,0,1,8,0.43994134506406,0.682557775489186
OTU_223,0,0,1,0,0,0,0,0,3,0.547722557505166,0.59849243697479
OTU_217,0,0,0,0,0,0,1,0,7,0.446661138716484,0.889384810126582
