s.Endo,s.Epi,s.Lit,s.Soil,index,stat,p.value
OTU_1744,0,0,0,1,4,0.316227766016838,0.6158
OTU_1436,0,0,0,1,4,0.601585207518238,0.012
OTU_2133,0,0,0,1,4,0.316227766016838,0.6036
OTU_2239,0,0,0,1,4,0.316227766016838,0.6153
OTU_3160,,,,,,,
OTU_2310,0,1,0,0,2,0.235702260395516,1
OTU_2749,,,,,,,
OTU_1248,0,1,1,0,8,0.267261241912424,1
OTU_2973,1,0,0,0,1,0.294174202707276,0.6595
OTU_2071,0,1,0,0,2,0.235702260395516,1
OTU_2464,,,,,,,
OTU_2867,0,0,1,0,3,0.316227766016838,0.6121
OTU_1615,0,0,1,0,3,0.316227766016838,0.6118
OTU_1886,0,0,0,1,4,0.447213595499958,0.1109
OTU_2577,0,1,1,0,8,0.377964473009227,0.5339
OTU_3037,,,,,,,
OTU_1937,0,0,0,1,4,0.316227766016838,0.6187
OTU_1901,0,0,1,0,3,0.316227766016838,0.6118
OTU_2471,0,0,0,1,4,0.316227766016838,0.6158
OTU_1458,0,1,0,0,2,0.235702260395516,1
OTU_2621,,,,,,,
OTU_2176,0,1,0,0,2,0.235702260395516,1
OTU_3070,,,,,,,
OTU_2799,,,,,,,
OTU_2223,,,,,,,
OTU_2501,0,0,0,1,4,0.316227766016838,0.6158
OTU_2124,0,0,0,1,4,0.632455532033676,0.0022
OTU_1728,0,0,0,1,4,0.316227766016838,0.6187
OTU_2311,0,0,0,1,4,0.447213595499958,0.1103
OTU_3092,,,,,,,
OTU_3231,,,,,,,
OTU_2381,0,0,0,1,4,0.316227766016838,0.6091
OTU_2835,,,,,,,
OTU_2021,0,0,0,1,4,0.316227766016838,0.5928
OTU_3398,,,,,,,
OTU_3234,0,0,0,1,4,0.547722557505166,0.0203
OTU_2159,0,0,1,1,10,0.316227766016838,0.5776
OTU_1781,0,1,1,0,8,0.377964473009227,0.5287
OTU_2610,0,1,0,0,2,0.235702260395516,1
OTU_2868,0,0,1,0,3,0.316227766016838,0.6156
OTU_1674,0,1,0,0,2,0.235702260395516,1
OTU_2463,0,0,0,1,4,0.447213595499958,0.1103
OTU_2728,0,1,0,0,2,0.333333333333333,0.4963
OTU_2730,,,,,,,
OTU_3043,0,0,0,1,4,0.316227766016838,0.6158
OTU_2097,0,1,1,0,8,0.377964473009227,0.5343
OTU_1368,0,1,0,0,2,0.235702260395516,1
OTU_1192,0,1,1,0,8,0.327326835353989,0.6768
OTU_1877,0,1,0,0,2,0.333333333333333,0.4259
OTU_1979,,,,,,,
OTU_2206,0,0,1,0,3,0.316227766016838,0.6007
OTU_1612,0,0,0,1,4,0.447213595499958,0.1182
OTU_3287,0,0,1,0,3,0.316227766016838,0.6075
OTU_2362,,,,,,,
OTU_2251,1,1,0,0,5,0.339683110243379,0.4274
OTU_1324,0,0,0,1,4,0.316227766016838,0.6158
OTU_1921,0,1,0,0,2,0.235702260395516,1
OTU_2484,,,,,,,
OTU_3261,,,,,,,
OTU_3293,,,,,,,
OTU_2792,,,,,,,
OTU_3294,,,,,,,
OTU_2563,0,0,1,0,3,0.447213595499958,0.1122
OTU_2444,0,1,0,0,2,0.235702260395516,1
OTU_1309,0,0,0,1,4,0.447213595499958,0.1103
OTU_2301,0,0,0,1,4,0.447213595499958,0.1155
OTU_1211,0,0,1,0,3,0.447213595499958,0.1128
OTU_3365,0,0,0,1,4,0.316227766016838,0.6036
OTU_1977,,,,,,,
OTU_2192,0,1,0,0,2,0.235702260395516,1
OTU_3002,0,1,0,0,2,0.408248290463863,0.1904
OTU_2219,0,1,0,0,2,0.235702260395516,1
OTU_1806,0,0,0,1,4,0.447213595499958,0.1059
OTU_1519,0,0,0,1,4,0.316227766016838,0.6036
OTU_1916,0,0,1,1,10,0.387298334620742,0.3584
OTU_1408,0,0,0,1,4,0.547722557505166,0.022
OTU_1694,0,1,0,0,2,0.235702260395516,1
OTU_1899,0,0,0,1,4,0.447213595499958,0.1162
OTU_2971,0,1,0,0,2,0.235702260395516,1
OTU_1692,0,1,0,0,2,0.333333333333333,0.4133
OTU_3316,0,0,0,1,4,0.316227766016838,0.6101
OTU_3370,0,0,0,1,4,0.316227766016838,0.6137
OTU_2220,0,1,0,0,2,0.235702260395516,1
OTU_3259,,,,,,,
OTU_2432,,,,,,,
OTU_1466,1,0,0,0,1,0.489246054790082,0.0403
OTU_3350,0,1,0,0,2,0.235702260395516,1
OTU_3284,0,1,0,0,2,0.235702260395516,1
OTU_3392,,,,,,,
OTU_3330,0,1,0,0,2,0.235702260395516,1
OTU_3242,0,1,0,0,2,0.235702260395516,1
OTU_2530,,,,,,,
OTU_3362,0,0,1,0,3,0.316227766016838,0.6081
OTU_1545,0,0,0,1,4,0.447213595499958,0.1103
OTU_2080,0,0,0,1,4,0.316227766016838,0.6091
OTU_3230,0,0,0,1,4,0.316227766016838,0.5928
OTU_2145,0,0,0,1,4,0.447213595499958,0.1059
OTU_1344,0,0,1,0,3,0.316227766016838,0.6053
OTU_1737,1,0,0,0,1,0.353553390593274,0.1709
OTU_2861,0,0,1,0,3,0.316227766016838,0.6156
OTU_2655,0,0,0,1,4,0.547722557505166,0.0184
OTU_2674,0,0,0,1,4,0.316227766016838,0.6158
OTU_2378,0,0,1,0,3,0.316227766016838,0.6007
OTU_2684,0,0,1,0,3,0.316227766016838,0.6118
OTU_2675,0,0,0,1,4,0.447213595499958,0.1103
OTU_1357,,,,,,,
OTU_2257,0,0,0,1,4,0.447213595499958,0.1147
OTU_1989,0,1,0,0,2,0.235702260395516,1
OTU_1691,0,0,0,1,4,0.447213595499958,0.1103
OTU_2977,0,0,0,1,4,0.316227766016838,0.6187
OTU_2216,0,0,0,1,4,0.316227766016838,0.6101
OTU_2681,1,0,0,0,1,0.353553390593274,0.1813
OTU_1928,0,0,0,1,4,0.316227766016838,0.6137
OTU_1992,,,,,,,
OTU_1998,0,0,0,1,4,0.316227766016838,0.6036
OTU_1760,0,1,0,0,2,0.235702260395516,1
OTU_3050,,,,,,,
OTU_2871,0,0,1,0,3,0.447213595499958,0.1166
OTU_3045,0,0,0,1,4,0.316227766016838,0.5928
OTU_2006,0,1,0,0,2,0.235702260395516,1
OTU_2371,0,1,0,0,2,0.235702260395516,1
OTU_2058,1,0,0,1,7,0.333333333333333,0.417
OTU_2142,0,0,0,1,4,0.547722557505166,0.0186
OTU_2581,,,,,,,
OTU_2226,0,0,0,1,4,0.316227766016838,0.6036
OTU_2083,1,0,0,0,1,0.353553390593274,0.1802
OTU_2090,0,0,1,1,10,0.316227766016838,0.5849
OTU_2820,,,,,,,
OTU_3369,0,0,0,1,4,0.316227766016838,0.6126
OTU_2092,0,0,1,0,3,0.447213595499958,0.1137
OTU_2169,,,,,,,
OTU_2709,0,0,0,1,4,0.316227766016838,0.6158
OTU_2508,0,0,0,1,4,0.316227766016838,0.6137
OTU_2633,0,0,1,0,3,0.316227766016838,0.6069
OTU_3044,,,,,,,
OTU_2645,0,1,0,0,2,0.235702260395516,1
OTU_3257,0,0,0,1,4,0.316227766016838,0.6153
OTU_2525,,,,,,,
OTU_2900,0,1,0,0,2,0.235702260395516,1
OTU_2763,0,0,0,1,4,0.447213595499958,0.1103
OTU_1955,0,0,0,1,4,0.316227766016838,0.6187
OTU_2823,,,,,,,
OTU_3216,,,,,,,
OTU_1778,,,,,,,
OTU_2290,0,1,0,0,2,0.235702260395516,1
OTU_1802,,,,,,,
OTU_2197,0,0,0,1,4,0.316227766016838,0.6101
OTU_1402,0,0,0,1,4,0.447213595499958,0.1112
OTU_1193,1,1,1,0,11,0.372677996249965,0.6329
OTU_2603,,,,,,,
OTU_2488,0,0,1,0,3,0.316227766016838,0.6118
OTU_2156,0,0,0,1,4,0.447213595499958,0.1191
OTU_1750,0,0,0,1,4,0.447213595499958,0.1103
OTU_2068,0,0,0,1,4,0.316227766016838,0.6036
OTU_2678,0,1,0,0,2,0.235702260395516,1
OTU_1812,0,0,1,0,3,0.316227766016838,0.6081
OTU_2706,,,,,,,
OTU_2430,,,,,,,
OTU_3066,0,0,0,1,4,0.316227766016838,0.6126
OTU_2602,0,0,0,1,4,0.316227766016838,0.5928
OTU_2701,0,0,0,1,4,0.547722557505166,0.022
OTU_2527,0,0,1,0,3,0.316227766016838,0.6075
OTU_2129,,,,,,,
OTU_2495,0,0,1,0,3,0.316227766016838,0.6053
OTU_3211,,,,,,,
OTU_3222,0,1,0,0,2,0.235702260395516,1
OTU_1596,0,0,1,0,3,0.395628284037472,0.2972
OTU_2458,0,0,0,1,4,0.447213595499958,0.1172
OTU_2761,0,0,0,1,4,0.316227766016838,0.5928
OTU_2790,,,,,,,
OTU_3399,0,1,0,0,2,0.235702260395516,1
OTU_1753,0,0,0,1,4,0.316227766016838,0.5928
OTU_3028,0,1,0,0,2,0.235702260395516,1
OTU_1085,0,0,0,1,4,0.447213595499958,0.1155
OTU_2695,0,0,1,0,3,0.316227766016838,0.6156
OTU_1758,,,,,,,
OTU_2441,0,0,0,1,4,0.447213595499958,0.123
OTU_2109,0,1,1,0,8,0.327326835353989,0.6913
OTU_2479,0,0,0,1,4,0.316227766016838,0.6153
OTU_1412,0,1,0,0,2,0.333333333333333,0.4161
OTU_3334,0,1,0,0,2,0.235702260395516,1
OTU_1927,0,1,0,0,2,0.235702260395516,1
OTU_3309,0,1,0,0,2,0.235702260395516,1
OTU_2765,0,0,0,1,4,0.316227766016838,0.6187
OTU_1300,0,0,1,0,3,0.316227766016838,0.6053
OTU_2859,,,,,,,
OTU_2750,0,0,0,1,4,0.316227766016838,0.6126
OTU_2729,0,1,0,0,2,0.235702260395516,1
OTU_1441,0,0,0,1,4,0.316227766016838,0.6091
OTU_2662,1,0,0,0,1,0.353553390593274,0.1709
OTU_2496,0,1,0,0,2,0.235702260395516,1
OTU_2016,0,0,1,1,10,0.316227766016838,0.5102
OTU_3212,0,0,1,0,3,0.316227766016838,0.6156
OTU_2218,,,,,,,
OTU_1213,0,1,1,0,8,0.462910049886276,0.2386
OTU_2959,0,1,0,0,2,0.235702260395516,1
OTU_3202,0,0,0,1,4,0.316227766016838,0.6036
OTU_1327,0,0,0,1,4,0.447213595499958,0.1186
OTU_2321,1,0,0,0,1,0.353553390593274,0.1805
OTU_1809,0,0,1,0,3,0.316227766016838,0.6081
OTU_1530,0,0,0,1,4,0.547722557505166,0.0186
OTU_2507,0,1,0,0,2,0.333333333333333,0.4127
OTU_2053,0,1,0,0,2,0.333333333333333,0.4188
OTU_2293,0,1,0,0,2,0.235702260395516,1
OTU_2865,0,1,0,0,2,0.235702260395516,1
OTU_1633,0,0,0,1,4,0.547722557505166,0.0186
OTU_3269,,,,,,,
OTU_2560,0,0,0,1,4,0.316227766016838,0.6036
OTU_2934,0,1,0,0,2,0.235702260395516,1
OTU_2965,,,,,,,
OTU_3040,,,,,,,
OTU_2461,0,1,0,0,2,0.235702260395516,1
OTU_1631,1,0,0,0,1,0.353553390593274,0.1805
OTU_2406,0,1,0,0,2,0.408248290463863,0.1854
OTU_3025,0,0,0,1,4,0.316227766016838,0.6126
OTU_2433,0,0,0,1,4,0.316227766016838,0.5928
OTU_2030,0,0,1,0,3,0.316227766016838,0.6007
OTU_2357,,,,,,,
OTU_2242,,,,,,,
OTU_3224,,,,,,,
OTU_2545,0,0,0,1,4,0.316227766016838,0.6153
OTU_3120,,,,,,,
OTU_3235,0,0,0,1,4,0.447213595499958,0.1103
OTU_1967,0,1,0,0,2,0.235702260395516,1
OTU_2715,,,,,,,
OTU_3096,,,,,,,
OTU_3223,0,0,0,1,4,0.316227766016838,0.5928
OTU_3335,0,0,0,1,4,0.447213595499958,0.1094
OTU_2543,,,,,,,
OTU_2255,0,0,1,0,3,0.316227766016838,0.6007
OTU_3038,0,1,0,0,2,0.235702260395516,1
OTU_1777,0,0,1,0,3,0.547722557505166,0.0208
OTU_2064,0,0,0,1,4,0.316227766016838,0.6126
OTU_3087,0,1,1,0,8,0.267261241912424,1
OTU_2150,,,,,,,
OTU_2316,0,0,1,1,10,0.316227766016838,0.5152
OTU_930,1,0,1,1,13,0.363309072008074,0.6416
OTU_2665,0,0,0,1,4,0.316227766016838,0.6101
OTU_2605,0,1,0,0,2,0.333333333333333,0.4115
OTU_2278,1,0,0,0,1,0.353553390593274,0.1734
OTU_1392,1,0,0,0,1,0.353553390593274,0.1802
OTU_2851,0,0,0,1,4,0.316227766016838,0.6187
OTU_2134,0,1,0,0,2,0.235702260395516,1
OTU_2863,,,,,,,
OTU_1797,0,1,0,0,2,0.235702260395516,1
OTU_2546,0,1,0,0,2,0.235702260395516,1
OTU_2585,0,0,0,1,4,0.316227766016838,0.6036
OTU_1294,0,0,1,0,3,0.447213595499958,0.1163
OTU_3220,,,,,,,
OTU_1069,0,1,1,0,8,0.462910049886276,0.2163
OTU_3064,,,,,,,
OTU_1974,,,,,,,
OTU_2147,0,0,1,0,3,0.447213595499958,0.1148
OTU_1033,0,1,0,0,2,0.235702260395516,1
OTU_1543,1,0,1,0,6,0.333333333333333,0.4255
OTU_2481,0,1,0,0,2,0.235702260395516,1
OTU_1423,0,0,0,1,4,0.316227766016838,0.5928
OTU_923,0,0,0,1,4,0.447213595499958,0.1103
OTU_2167,,,,,,,
OTU_1686,0,0,0,1,4,0.316227766016838,0.6091
OTU_2694,,,,,,,
OTU_3031,0,1,0,0,2,0.333333333333333,0.4182
OTU_3067,,,,,,,
OTU_2827,0,1,0,0,2,0.333333333333333,0.4206
OTU_2076,,,,,,,
OTU_2131,0,0,1,0,3,0.447213595499958,0.1196
OTU_3032,,,,,,,
OTU_1994,0,1,0,0,2,0.235702260395516,1
OTU_2170,0,1,0,0,2,0.408248290463863,0.1853
OTU_1746,0,1,1,0,8,0.267261241912424,1
OTU_2556,0,0,1,0,3,0.316227766016838,0.6118
OTU_2852,,,,,,,
OTU_2028,,,,,,,
OTU_2225,0,0,0,1,4,0.316227766016838,0.6036
OTU_2047,0,0,1,0,3,0.447213595499958,0.117
OTU_1844,0,1,0,0,2,0.235702260395516,1
OTU_3003,,,,,,,
OTU_2439,1,0,1,0,6,0.333333333333333,0.4197
OTU_2017,0,1,0,0,2,0.235702260395516,1
OTU_3264,,,,,,,
OTU_3146,0,0,1,0,3,0.316227766016838,0.6016
OTU_1670,0,1,0,0,2,0.235702260395516,1
OTU_2247,0,0,0,1,4,0.316227766016838,0.6126
OTU_3085,,,,,,,
OTU_3383,,,,,,,
OTU_2193,0,0,0,1,4,0.447213595499958,0.1182
OTU_3209,0,0,0,1,4,0.316227766016838,0.6101
OTU_2271,0,1,0,0,2,0.235702260395516,1
OTU_3384,0,0,1,0,3,0.316227766016838,0.6121
OTU_2811,0,0,0,1,4,0.316227766016838,0.5928
OTU_3030,,,,,,,
OTU_2873,,,,,,,
OTU_2939,0,0,0,1,4,0.547722557505166,0.022
OTU_3029,0,1,0,0,2,0.333333333333333,0.4006
OTU_2734,,,,,,,
OTU_2930,0,0,0,1,4,0.447213595499958,0.1157
OTU_2758,0,0,0,1,4,0.316227766016838,0.6091
OTU_2243,0,0,0,1,4,0.316227766016838,0.6091
OTU_2519,0,1,0,0,2,0.235702260395516,1
OTU_2050,,,,,,,
OTU_1493,0,0,0,1,4,0.316227766016838,0.6187
OTU_2725,,,,,,,
OTU_2063,0,0,0,1,4,0.316227766016838,0.6091
OTU_2012,0,1,0,0,2,0.235702260395516,1
OTU_2879,,,,,,,
OTU_3291,0,1,0,0,2,0.235702260395516,1
OTU_3238,0,0,0,1,4,0.447213595499958,0.1103
OTU_2887,0,0,0,1,4,0.316227766016838,0.5928
OTU_2659,0,0,0,1,4,0.316227766016838,0.6101
OTU_3260,0,0,0,1,4,0.316227766016838,0.5928
OTU_2086,0,1,0,0,2,0.235702260395516,1
OTU_3004,0,0,0,1,4,0.447213595499958,0.1218
OTU_2616,0,1,0,0,2,0.235702260395516,1
OTU_1690,0,0,0,1,4,0.447213595499958,0.1114
OTU_3277,,,,,,,
OTU_1517,0,0,0,1,4,0.316227766016838,0.6101
OTU_1890,0,0,0,1,4,0.316227766016838,0.6101
OTU_2768,0,0,0,1,4,0.447213595499958,0.1191
OTU_3396,,,,,,,
OTU_1673,0,0,0,1,4,0.418330013267038,0.116
OTU_3114,0,1,1,0,8,0.267261241912424,1
OTU_2315,0,0,0,1,4,0.316227766016838,0.6036
OTU_3325,0,1,0,0,2,0.235702260395516,1
OTU_1855,0,0,0,1,4,0.316227766016838,0.6101
OTU_2953,0,0,0,1,4,0.316227766016838,0.6126
OTU_3333,0,0,0,1,4,0.316227766016838,0.6158
OTU_1549,0,0,1,0,3,0.404519917477945,0.2614
OTU_2576,0,0,1,0,3,0.632455532033676,0.0026
OTU_3354,,,,,,,
OTU_3130,,,,,,,
OTU_2506,0,0,0,1,4,0.316227766016838,0.6036
OTU_1646,0,1,0,0,2,0.235702260395516,1
OTU_2857,0,0,0,1,4,0.316227766016838,0.5928
OTU_2184,0,0,0,1,4,0.316227766016838,0.6158
OTU_2762,,,,,,,
OTU_1688,0,0,1,0,3,0.316227766016838,0.6118
OTU_3072,,,,,,,
OTU_2158,0,1,0,0,2,0.408248290463863,0.263
OTU_3188,0,0,1,0,3,0.316227766016838,0.6118
OTU_1734,0,0,0,1,4,0.447213595499958,0.1103
OTU_2924,0,1,0,0,2,0.235702260395516,1
OTU_1238,0,1,0,0,2,0.235702260395516,1
OTU_2831,,,,,,,
OTU_1422,1,0,0,0,1,0.345134244981317,0.1868
OTU_1963,0,0,1,0,3,0.316227766016838,0.6118
OTU_2515,0,0,0,1,4,0.316227766016838,0.6187
OTU_1783,0,1,0,0,2,0.235702260395516,1
OTU_2359,0,1,1,0,8,0.267261241912424,1
OTU_2152,0,0,1,0,3,0.316227766016838,0.6081
OTU_3338,,,,,,,
OTU_2487,0,1,0,0,2,0.333333333333333,0.4221
OTU_3071,0,0,0,1,4,0.316227766016838,0.6091
OTU_2692,,,,,,,
OTU_1954,0,0,0,1,4,0.316227766016838,0.6101
OTU_2449,0,0,0,1,4,0.316227766016838,0.6036
OTU_2660,0,0,1,0,3,0.316227766016838,0.6007
OTU_2849,,,,,,,
OTU_1325,0,1,0,0,2,0.235702260395516,1
OTU_2856,0,0,1,0,3,0.447213595499958,0.1196
OTU_2870,0,0,0,1,4,0.316227766016838,0.6137
OTU_2431,0,0,0,1,4,0.447213595499958,0.1172
OTU_3082,0,0,0,1,4,0.316227766016838,0.6126
OTU_2248,0,0,0,1,4,0.316227766016838,0.5928
OTU_2772,0,0,0,1,4,0.447213595499958,0.1191
OTU_2978,0,0,0,1,4,0.447213595499958,0.1137
OTU_3068,,,,,,,
OTU_3299,0,1,0,0,2,0.235702260395516,1
OTU_2855,,,,,,,
OTU_3056,0,0,0,1,4,0.316227766016838,0.6101
OTU_1302,0,0,1,1,10,0.447213595499958,0.1281
OTU_2672,,,,,,,
OTU_3236,0,0,0,1,4,0.316227766016838,0.6126
OTU_3093,0,1,0,0,2,0.235702260395516,1
OTU_2065,0,1,0,0,2,0.235702260395516,1
OTU_3047,0,1,0,0,2,0.235702260395516,1
OTU_3388,0,0,0,1,4,0.316227766016838,0.5928
OTU_2950,0,1,0,0,2,0.235702260395516,1
OTU_2450,0,1,0,0,2,0.235702260395516,1
OTU_1637,0,1,0,0,2,0.333333333333333,0.4085
OTU_2586,,,,,,,
OTU_2828,0,1,0,0,2,0.333333333333333,0.4167
OTU_2985,0,1,0,1,9,0.267261241912424,1
OTU_2443,0,1,0,0,2,0.235702260395516,1
OTU_2951,0,1,0,0,2,0.235702260395516,1
OTU_1895,0,0,1,0,3,0.316227766016838,0.6156
OTU_2896,,,,,,,
OTU_2279,0,0,0,1,4,0.316227766016838,0.6158
OTU_2677,0,0,0,1,4,0.316227766016838,0.6036
OTU_2897,,,,,,,
OTU_2040,0,0,0,1,4,0.447213595499958,0.1182
OTU_2104,0,0,0,1,4,0.447213595499958,0.1139
OTU_2912,1,0,0,0,1,0.353553390593274,0.1702
OTU_2854,,,,,,,
OTU_2469,0,0,0,1,4,0.316227766016838,0.6091
OTU_1381,0,0,0,1,4,0.316227766016838,0.6158
OTU_1675,0,1,1,0,8,0.267261241912424,1
OTU_2106,0,0,0,1,4,0.316227766016838,0.6137
OTU_3348,0,1,1,0,8,0.267261241912424,1
OTU_2895,0,1,0,0,2,0.333333333333333,0.4206
OTU_1914,0,0,0,1,4,0.447213595499958,0.1114
OTU_2548,0,0,1,0,3,0.316227766016838,0.6118
OTU_2166,0,1,0,0,2,0.235702260395516,1
OTU_3328,,,,,,,
OTU_2776,0,0,0,1,4,0.447213595499958,0.1157
OTU_2579,0,1,0,0,2,0.235702260395516,1
OTU_2700,0,1,0,0,2,0.235702260395516,1
OTU_1786,,,,,,,
OTU_2148,0,0,1,1,10,0.316227766016838,0.5744
OTU_2825,0,0,0,1,4,0.316227766016838,0.6187
OTU_3151,0,0,0,1,4,0.316227766016838,0.6187
OTU_3329,,,,,,,
OTU_1839,0,0,1,0,3,0.316227766016838,0.6075
OTU_2669,0,0,0,1,4,0.316227766016838,0.6126
OTU_2611,1,0,0,0,1,0.353553390593274,0.1802
OTU_2802,0,1,0,0,2,0.235702260395516,1
OTU_3046,0,0,0,1,4,0.316227766016838,0.6158
OTU_3009,0,0,1,0,3,0.447213595499958,0.1162
OTU_2023,0,0,1,0,3,0.316227766016838,0.6007
OTU_2657,,,,,,,
OTU_3139,0,1,0,0,2,0.235702260395516,1
OTU_1201,0,1,0,0,2,0.333333333333333,0.4118
OTU_3111,0,1,1,0,8,0.267261241912424,1
OTU_3191,,,,,,,
OTU_1732,0,0,0,1,4,0.316227766016838,0.6101
OTU_2893,0,0,1,0,3,0.316227766016838,0.6007
OTU_2213,0,0,0,1,4,0.447213595499958,0.1155
OTU_2955,0,1,0,0,2,0.235702260395516,1
OTU_1680,0,0,1,1,10,0.316227766016838,0.5159
OTU_3355,0,0,1,0,3,0.387298334620742,0.3156
OTU_2472,,,,,,,
OTU_2211,0,1,0,0,2,0.235702260395516,1
OTU_3069,,,,,,,
OTU_1980,0,0,0,1,4,0.316227766016838,0.6036
OTU_3302,0,0,0,1,4,0.316227766016838,0.5928
OTU_2164,0,0,0,1,4,0.316227766016838,0.6036
OTU_2663,0,0,0,1,4,0.447213595499958,0.1182
OTU_1452,0,0,0,1,4,0.316227766016838,0.6101
OTU_2906,,,,,,,
OTU_3314,,,,,,,
OTU_2250,0,0,0,1,4,0.447213595499958,0.1103
OTU_1110,0,0,0,1,4,0.547722557505166,0.0207
OTU_2423,0,0,1,0,3,0.316227766016838,0.6081
OTU_2733,,,,,,,
OTU_3118,0,0,0,1,4,0.316227766016838,0.6158
OTU_2424,0,0,0,1,4,0.316227766016838,0.6153
OTU_2905,,,,,,,
OTU_1861,0,1,0,0,2,0.235702260395516,1
OTU_1787,0,0,0,1,4,0.279751442472094,0.7481
OTU_2476,,,,,,,
OTU_2493,0,1,0,0,2,0.235702260395516,1
OTU_2952,0,1,0,0,2,0.235702260395516,1
OTU_1684,0,0,0,1,4,0.447213595499958,0.1103
OTU_1791,0,0,0,1,4,0.447213595499958,0.1103
OTU_2498,,,,,,,
OTU_2435,,,,,,,
OTU_2994,,,,,,,
OTU_3278,0,1,0,0,2,0.235702260395516,1
OTU_2127,0,0,0,1,4,0.316227766016838,0.6126
OTU_2842,,,,,,,
OTU_2987,,,,,,,
OTU_1956,0,1,0,0,2,0.235702260395516,1
OTU_3049,,,,,,,
OTU_2367,0,1,0,0,2,0.408248290463863,0.2605
OTU_1678,,,,,,,
OTU_3275,,,,,,,
OTU_1257,0,0,1,0,3,0.316227766016838,0.6118
OTU_2948,0,0,0,1,4,0.447213595499958,0.1155
OTU_2960,0,0,1,0,3,0.316227766016838,0.6118
OTU_1934,0,0,0,1,4,0.447213595499958,0.1155
OTU_3237,0,0,0,1,4,0.316227766016838,0.6187
OTU_2769,0,1,0,0,2,0.235702260395516,1
OTU_2397,0,0,0,1,4,0.316227766016838,0.6091
OTU_1936,,,,,,,
OTU_2666,0,0,0,1,4,0.316227766016838,0.6187
OTU_3099,0,1,0,0,2,0.235702260395516,1
OTU_2094,0,0,1,0,3,0.316227766016838,0.6121
OTU_2604,0,1,0,0,2,0.235702260395516,1
OTU_2174,0,0,0,1,4,0.547722557505166,0.0186
OTU_2664,0,1,0,0,2,0.235702260395516,1
OTU_1552,1,0,0,0,1,0.294174202707276,0.6441
OTU_2996,0,0,0,1,4,0.316227766016838,0.6126
OTU_2503,0,0,1,0,3,0.316227766016838,0.6121
OTU_2453,,,,,,,
OTU_2721,0,0,0,1,4,0.316227766016838,0.6036
OTU_2502,0,0,0,1,4,0.316227766016838,0.5928
OTU_3103,,,,,,,
OTU_3244,0,1,0,0,2,0.235702260395516,1
OTU_3286,,,,,,,
OTU_2640,1,0,0,0,1,0.353553390593274,0.1802
OTU_2932,,,,,,,
OTU_2135,1,0,0,1,7,0.333333333333333,0.4208
OTU_2088,0,1,1,0,8,0.267261241912424,1
OTU_3203,0,0,0,1,4,0.316227766016838,0.6091
OTU_2623,,,,,,,
OTU_2157,0,0,1,0,3,0.316227766016838,0.6156
OTU_2860,,,,,,,
OTU_2027,0,0,0,1,4,0.316227766016838,0.6153
OTU_2468,0,0,0,1,4,0.316227766016838,0.6036
OTU_3102,0,0,0,1,4,0.316227766016838,0.6137
OTU_2711,0,0,0,1,4,0.316227766016838,0.6126
OTU_2949,,,,,,,
OTU_2059,0,1,0,0,2,0.481125224324688,0.1127
OTU_3001,0,0,0,1,4,0.316227766016838,0.6126
OTU_1933,0,0,1,0,3,0.316227766016838,0.6053
OTU_2891,0,0,0,1,4,0.316227766016838,0.6101
OTU_3150,,,,,,,
OTU_2786,,,,,,,
OTU_2759,0,0,0,1,4,0.316227766016838,0.6036
OTU_3116,0,0,0,1,4,0.447213595499958,0.1109
OTU_2026,0,1,0,0,2,0.235702260395516,1
OTU_3195,0,0,0,1,4,0.316227766016838,0.6187
OTU_2475,0,1,0,0,2,0.235702260395516,1
OTU_2919,0,0,0,1,4,0.447213595499958,0.1094
OTU_3196,0,1,0,0,2,0.235702260395516,1
OTU_3331,0,0,1,0,3,0.316227766016838,0.6053
OTU_3341,,,,,,,
OTU_1719,0,0,0,1,4,0.316227766016838,0.6137
OTU_2335,,,,,,,
OTU_2140,,,,,,,
OTU_1730,0,0,0,1,4,0.447213595499958,0.1155
OTU_2816,0,1,0,0,2,0.235702260395516,1
OTU_2858,,,,,,,
OTU_2494,0,0,1,0,3,0.316227766016838,0.6156
OTU_3007,0,1,0,0,2,0.235702260395516,1
OTU_2833,,,,,,,
OTU_2661,,,,,,,
OTU_2055,0,0,0,1,4,0.316227766016838,0.6091
OTU_2188,,,,,,,
OTU_2840,0,0,0,1,4,0.316227766016838,0.6036
OTU_2732,0,1,0,0,2,0.333333333333333,0.4161
OTU_2240,0,0,1,0,3,0.316227766016838,0.6156
OTU_2830,0,0,0,1,4,0.316227766016838,0.6036
OTU_3098,0,0,0,1,4,0.316227766016838,0.6091
OTU_2847,0,0,0,1,4,0.316227766016838,0.6158
OTU_2466,0,1,0,0,2,0.235702260395516,1
OTU_1761,0,0,1,0,3,0.316227766016838,0.6069
OTU_2791,,,,,,,
OTU_2935,,,,,,,
OTU_2693,0,0,0,1,4,0.316227766016838,0.6036
OTU_2634,0,0,0,1,4,0.316227766016838,0.6187
OTU_1834,0,0,1,0,3,0.316227766016838,0.6118
OTU_2333,,,,,,,
OTU_3256,,,,,,,
OTU_3390,,,,,,,
OTU_2940,0,0,1,0,3,0.316227766016838,0.6007
OTU_2764,1,0,0,0,1,0.353553390593274,0.1802
OTU_2745,0,0,0,1,4,0.447213595499958,0.1103
OTU_2843,0,0,0,1,4,0.316227766016838,0.6187
OTU_3251,,,,,,,
