s.Endo	s.Epi	s.Lit	s.Soil	index	stat	p.value
OTU_778	0	1	0	0	2	0.623609564462324	0.0703914110429448
OTU_463	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_2004	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_980	0	0	0	1	4	0.58878405775519	0.0879118343195266
OTU_2180	0	0	0	1	4	0.632455532033676	0.0364984962406015
OTU_777	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_592	1	1	1	0	11	0.5	0.684325473071325
OTU_1948	1	0	0	0	1	0.596667963131798	0.0829347181008902
OTU_2327	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_530	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1209	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_467	0	0	0	1	4	0.707106781186548	0.0102152777777778
OTU_862	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_395	0	0	1	0	3	0.445343183307207	0.742641942064464
OTU_367	1	1	0	0	5	0.554700196225229	0.196569185185185
OTU_406	0	1	1	0	8	0.462910049886276	0.535343808049536
OTU_413	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1177	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_1287	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_666	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_838	0	1	0	0	2	0.581518917325765	0.204209411764706
OTU_742	1	0	0	0	1	0.5	0.128682601626016
OTU_617	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2703	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1194	0	0	0	1	4	0.632455532033676	0.0432041958041958
OTU_203	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_459	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1754	0	1	0	0	2	0.577350269189626	0.201203249630724
OTU_1284	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1268	0	0	0	1	4	0.611576629725151	0.0541170568561873
OTU_646	0	0	0	1	4	0.632455532033676	0.0397277372262774
OTU_2105	0	1	0	0	2	0.707106781186548	0.0131171974522293
OTU_410	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_692	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2373							
OTU_1086	0	0	0	1	4	0.632455532033676	0.035304
OTU_579	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2091	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2322	0	0	0	1	4	0.437207550801534	0.309983817062445
OTU_2299	0	0	0	1	4	0.430458032387664	0.647283296541575
OTU_541	0	0	1	0	3	0.632455532033676	0.0412726618705036
OTU_532	0	0	1	0	3	0.707106781186548	0.00560380952380952
OTU_619	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_833	1	1	0	1	12	0.372677996249965	0.866824569827931
OTU_1882	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_334	0	0	1	0	3	0.632455532033676	0.0331134199134199
OTU_1081	0	1	0	0	2	0.408248290463863	0.539970153846154
OTU_780	0	0	0	1	4	0.632455532033676	0.0331134199134199
OTU_2098	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_3395	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_370	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1712							
OTU_546	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1996	0	1	0	0	2	0.765799479505416	0.018283615819209
OTU_1096	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1870	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_1269							
OTU_1266	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_426	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_794	0	0	0	1	4	0.894427190999916	0.00334318181818182
OTU_382	0	0	0	1	4	0.632455532033676	0.0331134199134199
OTU_1830	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_830	0	1	0	0	2	0.481125224324688	0.435789739413681
OTU_1128	0	1	0	0	2	0.666666666666667	0.03562578125
OTU_505	0	0	0	1	4	0.598243041616119	0.108199649737303
OTU_524	0	1	0	0	2	0.456435464587638	0.439033252230332
OTU_870	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_822	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_583	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_642	0	0	0	1	4	0.441831767763234	0.360615965665236
OTU_633	0	1	1	0	8	0.566946709513841	0.235612893982808
OTU_448	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2007	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_486	0	1	0	0	2	0.676569640815518	0.0468276816608997
OTU_1887	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_707	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_356	0	1	1	0	8	0.755928946018454	0.014178313253012
OTU_1867	1	1	0	0	5	0.339683110243379	0.742641942064464
OTU_1618	0	1	0	0	2	0.408248290463863	0.563995281582953
OTU_1889							
OTU_2619	0	0	0	1	4	0.894427190999916	0.00334318181818182
OTU_450	0	0	1	1	10	0.591607978309962	0.121454276315789
OTU_1137	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1029	0	1	0	0	2	0.235702260395516	1
OTU_249	0	1	1	0	8	0.561184255713178	0.309983817062445
OTU_675	0	0	0	1	4	0.547722557505166	0.108597315436242
OTU_748	1	1	1	0	11	0.52704627669473	0.621747054436987
OTU_1396	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_613	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_811	0	1	0	0	2	0.623609564462324	0.0746610271903323
OTU_1829	0	0	1	0	3	0.4	0.630895555555556
OTU_704	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1141	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_703	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_2300	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_629	0	0	0	1	4	0.786912173772124	0.00560380952380952
OTU_948	1	1	0	0	5	0.430530848909618	0.739763768115942
OTU_945	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_501	0	0	1	0	3	0.421037679160342	0.442831064851882
OTU_932	0	1	0	0	2	0.408248290463863	0.627961812778603
OTU_457	0	1	0	0	2	0.774861743800823	0.00729421487603306
OTU_2892							
OTU_754	0	0	0	1	4	0.436330855412055	0.309983817062445
OTU_2771	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2355	0	1	0	0	2	0.235702260395516	1
OTU_611	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_1103	1	0	0	0	1	0.5	0.128413029315961
OTU_544	1	1	1	0	11	0.552770798392567	0.51933896713615
OTU_2352	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_897	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2699	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1418							
OTU_877	0	1	0	0	2	0.569275042553311	0.133727272727273
OTU_1274	0	0	0	1	4	0.632455532033676	0.0370474074074074
OTU_1080	1	1	0	0	5	0.564241900294414	0.309983817062445
OTU_868	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1279	0	1	0	0	2	0.52704627669473	0.176789908256881
OTU_784	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1151	0	1	0	0	2	0.408248290463863	0.583285411942555
OTU_921	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_626	0	0	1	0	3	0.632455532033676	0.0331134199134199
OTU_1329	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1383	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1490	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1592	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1537	0	1	0	0	2	0.535218024111047	0.19306875
OTU_959	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_910	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_840	0	1	1	0	8	0.462910049886276	0.53887444015444
OTU_573	1	1	1	0	11	0.52704627669473	0.560734403669725
OTU_1341	1	0	0	0	1	0.338815463589469	0.584852750565185
OTU_517	0	0	1	0	3	0.5	0.201340412979351
OTU_1182	0	1	0	0	2	0.52704627669473	0.186695338345865
OTU_620	0	1	1	0	8	0.597614304667197	0.179838719512195
OTU_549	1	1	0	0	5	0.392232270276368	0.742641942064464
OTU_398	0	0	1	0	3	0.632455532033676	0.035304
OTU_1196	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_961	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1122	0	0	0	1	4	0.524404424085076	0.148505414012739
OTU_418	1	1	1	0	11	0.408248290463863	0.747848247758761
OTU_515	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_2273	0	1	0	0	2	0.235702260395516	1
OTU_416	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1246	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_1984	0	1	0	0	2	0.235702260395516	1
OTU_2342	0	1	0	0	2	0.596015975234761	0.108199649737303
OTU_1941	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_375	0	0	1	0	3	0.707106781186548	0.00729421487603306
OTU_843	0	1	0	0	2	0.561766725646324	0.162729375
OTU_1060	1	1	0	0	5	0.392232270276368	0.742641942064464
OTU_1205	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_558	0	1	1	0	8	0.327326835353989	0.856925220176141
OTU_585	0	0	0	1	4	0.632455532033676	0.0378566176470588
OTU_1527	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_3167	0	1	0	0	2	0.235702260395516	1
OTU_1004	0	0	0	1	4	0.59480509702614	0.171162654320988
OTU_1030	0	1	0	0	2	0.408248290463863	0.614765944734877
OTU_858	0	0	1	1	10	0.447213595499958	0.331260569456428
OTU_1593	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2010	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1613	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_996	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_925	0	0	0	1	4	0.43915503282684	0.309983817062445
OTU_749	1	1	1	0	11	0.288675134594813	1
OTU_864	1	1	0	0	5	0.383589617428081	0.742641942064464
OTU_419	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2821	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2617	0	1	0	0	2	0.235702260395516	1
OTU_602	1	0	0	0	1	0.347182537414707	0.442480577849117
OTU_851	0	1	1	0	8	0.5	0.391518066157761
OTU_1478	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_812	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_405	0	1	1	0	8	0.462910049886276	0.499908346456693
OTU_982	0	1	0	0	2	0.450545727969374	0.391350933786078
OTU_1811	0	1	1	0	8	0.327326835353989	0.817353555644837
OTU_1662	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_722	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_3182	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1512	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_1564	0	1	0	0	2	0.666666666666667	0.03562578125
OTU_735	1	0	0	0	1	0.612372435695794	0.0344669456066946
OTU_1160	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_369	0	0	1	0	3	0.745575182621563	0.00560380952380952
OTU_928	0	0	1	0	3	0.486776644011126	0.309983817062445
OTU_1044	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1054	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_1384	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_801	0	0	0	1	4	0.632455532033676	0.0432041958041958
OTU_1693	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_643	0	1	0	0	2	0.692396868548566	0.0605705882352941
OTU_1632	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1319	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_605	0	1	0	0	2	0.655505530106345	0.0790388059701493
OTU_3254	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_1520	0	1	0	0	2	0.408248290463863	0.563995281582953
OTU_1733	0	0	1	1	10	0.447213595499958	0.383313481228669
OTU_884	0	1	0	0	2	0.666666666666667	0.0207858695652174
OTU_2650	0	1	0	0	2	0.235702260395516	1
OTU_433	0	1	0	0	2	0.517464246025317	0.345090017211704
OTU_1111	1	1	0	0	5	0.339683110243379	0.742641942064464
OTU_2033	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2408	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1521	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_786	0	1	0	0	2	0.604563541758343	0.171993846153846
OTU_2256	0	1	0	0	2	0.235702260395516	1
OTU_1072	1	0	0	0	1	0.493463771219827	0.271632357043236
OTU_2286	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_576	1	1	1	0	11	0.552770798392567	0.453908571428571
OTU_836	0	0	0	1	4	0.632455532033676	0.0370474074074074
OTU_1049	0	0	1	1	10	0.387298334620742	0.6583859030837
OTU_2798	0	1	0	0	2	0.235702260395516	1
OTU_685	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2467	0	1	1	0	8	0.267261241912424	1
OTU_3229							
OTU_3276	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_679	0	0	1	0	3	0.603022689155527	0.0639156549520767
OTU_2486	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_371	0	0	1	0	3	0.632455532033676	0.0331134199134199
OTU_1299	1	0	1	0	6	0.408248290463863	0.450763939634631
OTU_1873	0	1	1	0	8	0.267261241912424	1
OTU_3039	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1259	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_781	0	1	0	0	2	0.495073771488337	0.309983817062445
OTU_1476	1	0	1	0	6	0.441726104299386	0.57411411229135
OTU_561	0	0	0	1	4	0.707106781186548	0.00871703703703704
OTU_1112	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2902							
OTU_2474	1	0	0	0	1	0.319801074533416	0.742641942064464
OTU_967	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_2334	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_940	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_622	0	1	1	0	8	0.626783170528009	0.14639392
OTU_1506							
OTU_805	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1010	0	1	0	0	2	0.235702260395516	1
OTU_994	0	1	1	0	8	0.377964473009227	0.742641942064464
OTU_2945	0	1	0	0	2	0.235702260395516	1
OTU_2022	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2480	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_835	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_660	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1093	0	1	0	0	2	0.408248290463863	0.563995281582953
OTU_1457	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2198	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_900	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2069	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_1625	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_540	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_854	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_394	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_665	0	0	0	1	4	0.707106781186548	0.014178313253012
OTU_876	0	1	0	0	2	0.577350269189626	0.108199649737303
OTU_774	0	1	0	0	2	0.408248290463863	0.563995281582953
OTU_1499	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2332							
OTU_2014	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1588	0	1	0	0	2	0.235702260395516	1
OTU_520	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_3129	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_825	0	1	0	0	2	0.715329229399127	0.014178313253012
OTU_2314	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_889	0	0	0	1	4	0.707106781186548	0.014178313253012
OTU_1018	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_497	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1911	0	0	1	0	3	0.279751442472094	0.888474600638978
OTU_1005	0	1	0	0	2	0.408248290463863	0.624352906110283
OTU_1331	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1480	0	0	0	1	4	0.547722557505166	0.108597315436242
OTU_481	1	1	0	0	5	0.709936763241401	0.134762580645161
OTU_1204	0	0	1	0	3	0.632455532033676	0.0387956043956044
OTU_1378	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1756	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1570	0	1	0	0	2	0.408248290463863	0.52190116913484
OTU_470	0	0	1	0	3	0.707106781186548	0.00729421487603306
OTU_404	1	0	0	0	1	0.561509078436432	0.260317415730337
OTU_908	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1053	0	0	0	1	4	0.707106781186548	0.0102152777777778
OTU_1215	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1548	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_451	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1528	0	0	1	1	10	0.447213595499958	0.331260569456428
OTU_1242	1	0	0	0	1	0.353553390593274	0.420426868178002
OTU_1800	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2370	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_667	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_713	0	1	0	0	2	0.235702260395516	1
OTU_3159	0	1	1	0	8	0.267261241912424	1
OTU_1547	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_593	0	1	1	0	8	0.57222020686438	0.309983817062445
OTU_3172	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_3165	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_752	0	0	0	1	4	0.591607978309962	0.055712292358804
OTU_924	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_731	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_640	0	0	0	1	4	0.632455532033676	0.035304
OTU_915	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2340	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1676	0	1	0	0	2	0.408248290463863	0.61368624813154
OTU_1127	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_641	0	0	1	1	10	0.387298334620742	0.671996639883126
OTU_2200	0	1	0	0	2	0.235702260395516	1
OTU_1037	0	1	0	0	2	0.408248290463863	0.567848443432043
OTU_2806	1	0	0	0	1	0.473313821925764	0.309983817062445
OTU_3134	0	1	0	0	2	0.235702260395516	1
OTU_1025	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1388	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_3194	0	1	0	0	2	0.235702260395516	1
OTU_1241	1	0	1	0	6	0.408248290463863	0.516869019607843
OTU_562	0	0	0	1	4	0.774596669241483	0.00871703703703704
OTU_3274	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_1052	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1554	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_324	0	0	1	0	3	0.434469843537869	0.484523696682464
OTU_1298	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_2117	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1585	1	0	0	0	1	0.329956008798045	0.742641942064464
OTU_1958	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1373	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_772	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2280	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_917	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1709	0	0	0	1	4	0.547722557505166	0.108597315436242
OTU_1825	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_471	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_345	1	1	1	0	11	0.645497224367903	0.277400278551532
OTU_2491	0	1	0	0	2	0.235702260395516	1
OTU_1216	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1643	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_702	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1183	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_365	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1847	0	0	0	1	4	0.382028723980208	0.742641942064464
OTU_1524	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_3206	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_848	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1818	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2399	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_734	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1689	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_3377	0	1	0	0	2	0.235702260395516	1
OTU_1376	0	1	1	0	8	0.267261241912424	1
OTU_2108	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1362	0	1	0	0	2	0.235702260395516	1
OTU_1003	0	1	1	0	8	0.267261241912424	1
OTU_2067	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2341	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1822	0	0	1	1	10	0.447213595499958	0.312233274956217
OTU_985	0	1	0	0	2	0.408248290463863	0.440468926553672
OTU_690	0	0	0	1	4	0.632455532033676	0.0432041958041958
OTU_2477							
OTU_789	0	1	0	0	2	0.52704627669473	0.167397519379845
OTU_445	0	1	1	0	8	0.566946709513841	0.270746293706294
OTU_787	0	0	0	1	4	0.447213595499958	0.311490701754386
OTU_1169	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_852	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_528	0	0	0	1	4	0.836660026534076	0.00334318181818182
OTU_1629	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2615	0	1	0	0	2	0.235702260395516	1
OTU_1226	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_860	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_2553	0	0	0	1	4	0.547722557505166	0.108597315436242
OTU_1773	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2909							
OTU_3305							
OTU_1212	0	0	0	1	4	0.526234811584217	0.141897106109325
OTU_1034	0	1	1	0	8	0.327326835353989	0.813215453074434
OTU_480	0	0	1	0	3	0.687744647910783	0.0243896373056995
OTU_2272	0	1	1	0	8	0.327326835353989	0.817353555644837
OTU_514	1	0	1	0	6	0.333333333333333	0.742641942064464
OTU_966	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1483	0	1	0	0	2	0.235702260395516	1
OTU_797	0	0	0	1	4	0.836660026534076	0.00334318181818182
OTU_1482	0	1	0	0	2	0.235702260395516	1
OTU_717	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_468	0	0	0	1	4	0.632455532033676	0.0364984962406015
OTU_3340	0	1	0	0	2	0.689101106656731	0.0405057971014493
OTU_485	0	0	1	0	3	0.727606875108999	0.014178313253012
OTU_2497	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_933	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1644	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1487	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1022	0	0	0	1	4	0.707106781186548	0.00729421487603306
OTU_1277	0	0	1	0	3	0.419058177461747	0.309983817062445
OTU_3197	0	1	0	0	2	0.235702260395516	1
OTU_1123	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_632	0	0	0	1	4	0.632455532033676	0.0331134199134199
OTU_1346	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1195	0	1	0	0	2	0.577350269189626	0.108199649737303
OTU_586	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_955	1	0	1	1	13	0.377964473009227	0.742641942064464
OTU_863	0	1	1	1	14	0.324442842261525	1
OTU_1640	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1400	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_1722	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1364	1	0	1	0	6	0.471404520791032	0.309983817062445
OTU_1140	0	1	0	0	2	0.408248290463863	0.553403069838833
OTU_1188	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1622	0	1	1	0	8	0.327326835353989	0.817353555644837
OTU_3317	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_1068	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1683	0	0	0	1	4	0.547722557505166	0.108597315436242
OTU_3322	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2329	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2658	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2297	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_674	0	1	0	0	2	0.52704627669473	0.171993846153846
OTU_799	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_503	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1995	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1370	0	1	0	0	2	0.408248290463863	0.539970153846154
OTU_572	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1658	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_3133	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_965	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_401	1	1	0	0	5	0.660215297672697	0.108199649737303
OTU_1136	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1726	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1349	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_2465	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1793							
OTU_1202	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_755	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1597	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_556	0	0	1	0	3	0.418330013267038	0.442480577849117
OTU_3324	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2550							
OTU_578	0	0	0	1	4	0.707106781186548	0.014178313253012
OTU_2392	0	1	0	0	2	0.235702260395516	1
OTU_1652	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_861	0	0	0	1	4	0.474341649025257	0.219048766328012
OTU_569	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_680	0	1	0	0	2	0.628780319223827	0.108199649737303
OTU_1145	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_565	0	1	0	0	2	0.581518917325765	0.123265466448445
OTU_2437	0	1	0	0	2	0.235702260395516	1
OTU_865	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1243	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_3353							
OTU_3337							
OTU_599	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_698	0	0	1	1	10	0.447213595499958	0.329544684528954
OTU_1153	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_695	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_776	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1165	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1156	0	1	0	0	2	0.470063395681472	0.370268835616438
OTU_1181	0	1	1	0	8	0.377964473009227	0.742641942064464
