OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_3067	Fungi	Rozellomycota	Incertae_sedis	GS08			
OTU_3068	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Hohenbuehelia	Hohenbuehelia pinacearum
OTU_3069	Fungi						
OTU_3070	Fungi						
OTU_3071	Fungi						
OTU_3072	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
OTU_3073	Fungi						
OTU_3074	Fungi	Ascomycota	Orbiliomycetes	Orbiliales			
OTU_3075	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_3076	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	
OTU_3077	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	Xenasmatella sp 
OTU_3078	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
OTU_3079	Fungi						
OTU_3080	Fungi						
OTU_3081	Fungi						
OTU_3082	Fungi	Ascomycota					
OTU_3083	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Fusariella	Fusariella sp 
OTU_3084	Fungi	Basidiomycota	Tremellomycetes				
OTU_3085	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia radiata
OTU_3086	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_3087	Fungi						
OTU_3088	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_3089	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_3090	Fungi	Rozellomycota					
OTU_3091	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 
OTU_3092	Fungi	Ascomycota	Dothideomycetes				
OTU_3093	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus sp 
OTU_3094	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae		
OTU_3095	Fungi	Basidiomycota	Agaricomycetes				
OTU_3096	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	Powellomyces sp 
OTU_3097	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae	Sirobasidium	Sirobasidium brefeldianum
OTU_3098	Fungi	Ascomycota					
OTU_3099	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	Alfaria terrestris
OTU_3100	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_3101	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Arthonia	
OTU_3102	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_3103	Fungi	Basidiomycota	Microbotryomycetes				
OTU_3104	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_3105	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
OTU_3106	Fungi	Ascomycota					
OTU_3107	Fungi						
OTU_3108	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU_3109	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Xerocomus	Xerocomus truncatus
OTU_3110	Fungi	Basidiomycota	Agaricomycetes	Russulales			
OTU_3111	Fungi						
OTU_3112	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales			
OTU_3113	Fungi	Ascomycota					
OTU_3114	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_3115	Fungi	Basidiomycota	Microbotryomycetes				
OTU_3116	Fungi	Zoopagomycota					
OTU_3117	Fungi						
OTU_3118	Fungi	Basidiomycota	Microbotryomycetes				
OTU_3119	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Pseudohyphozyma	
OTU_3120	Fungi	Ascomycota					
OTU_3121	Fungi						
OTU_3122	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	Pluteus sp 
OTU_3123	Fungi	Ascomycota	Sordariomycetes				
OTU_3124	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae		
OTU_3125	Fungi						
OTU_3126	Fungi	Basidiomycota	Agaricostilbomycetes				
OTU_3127	Fungi						
OTU_3128	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	Hypoxylon papillatum
OTU_3129	Fungi	Basidiomycota	Agaricomycetes				
OTU_3130	Fungi	Ascomycota	Sordariomycetes				
OTU_3131	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Chrysozyma	Chrysozyma griseoflava
OTU_3132	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Chrysozyma	Chrysozyma griseoflava
OTU_3133	Fungi	Ascomycota	Sordariomycetes	Sordariales	Incertae_sedis	Staphylotrichum	Staphylotrichum coccosporum
OTU_3134	Fungi	Ascomycota					
OTU_3135	Fungi						
OTU_3136	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Incertae_sedis	Peniophorella	Peniophorella praetermissa
OTU_3137	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_3138	Fungi						
OTU_3139	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	Postia	Postia fragilis
OTU_3140	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_3141	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Chrysozyma	Chrysozyma griseoflava
OTU_3142	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae		
OTU_3143	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_3144	Fungi						
OTU_3145	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
OTU_3146	Fungi						
OTU_3147	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_3148	Fungi						
OTU_3149	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia sp 
OTU_3150	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 
OTU_3151	Fungi	Ascomycota	Sordariomycetes	Sordariales	Incertae_sedis	Ramophialophora	Ramophialophora humicola
OTU_3152	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis sp 
OTU_3153	Fungi						
OTU_3154	Fungi						
OTU_3155	Fungi						
OTU_3156	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_3157	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_3158	Fungi	Ascomycota					
OTU_3159	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_3160	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon subumbrinum
OTU_3161	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Ceraceomyces	Ceraceomyces sp 
OTU_3162	Fungi						
OTU_3163	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella xinjiangensis
OTU_3164	Fungi						
OTU_3165	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_3166	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	
OTU_3167	Fungi						
OTU_3168	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_3169	Fungi	Ascomycota					
OTU_3170	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	
OTU_3171	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales			
OTU_3172	Fungi	Basidiomycota	Agaricomycetes	Russulales	Lachnocladiaceae	Gloiothele	Gloiothele sp 
OTU_3173	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_3174	Fungi						
OTU_3175	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Hyaloriaceae	Myxarium	Myxarium sp 
OTU_3176	Fungi	Basidiomycota	Agaricomycetes				
OTU_3177	Fungi	Basidiomycota	Agaricomycetes				
OTU_3178	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Oxyporus	Oxyporus corticola
OTU_3179	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_3180	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae		
OTU_3181	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus tetracladius
OTU_3182	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Syzygosporaceae	Syzygospora	Syzygospora effibulata
OTU_3183	Fungi						
OTU_3184	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	
OTU_3185	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU_3186	Fungi	Ascomycota	Dothideomycetes				
OTU_3187	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella pilosa
OTU_3188	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Chrysozyma	Chrysozyma griseoflava
OTU_3189	Fungi	Basidiomycota					
OTU_3190	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	
OTU_3191	Fungi	Ascomycota					
OTU_3192	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Flavopunctelia	Flavopunctelia flaventior
OTU_3193	Fungi						
OTU_3194	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae		
OTU_3195	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	Idriella lunata
OTU_3196	Fungi	Basidiomycota	Cystobasidiomycetes	Incertae_sedis	Buckleyzymaceae	Buckleyzyma	Buckleyzyma aurantiaca
OTU_3197	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_3198	Fungi						
OTU_3199	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	Itersonilia perplexans
OTU_3200	Fungi						
OTU_3201	Fungi	Ascomycota					
OTU_3202	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_3203	Fungi	Rozellomycota					
OTU_3204	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
OTU_3205	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
OTU_3206	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae		
OTU_3207	Fungi	Basidiomycota					
OTU_3208	Fungi	Basidiomycota	Agaricomycetes				
OTU_3209	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella sp 
OTU_3210	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Chrysozyma	Chrysozyma griseoflava
OTU_3211	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_3212	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium sp 
OTU_3213	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_3214	Fungi						
OTU_3215	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria sp 
OTU_3216	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_3217	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae		
OTU_3218	Fungi	Basidiomycota	Agaricomycetes	Cantharellales			
OTU_3219	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_3220	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_3221	Fungi	Ascomycota					
OTU_3222	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae		
OTU_3223	Fungi						
OTU_3224	Fungi						
OTU_3225	Fungi	Basidiomycota					
OTU_3226	Fungi	Chytridiomycota					
OTU_3227	Fungi	Ascomycota					
OTU_3228	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Fusicladium	Fusicladium effusum
OTU_3229	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_3230	Fungi	Rozellomycota					
OTU_3231	Fungi	Ascomycota					
OTU_3232	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_3233	Fungi						
OTU_3234	Fungi	Ascomycota					
OTU_3235	Fungi	Basidiomycota	Microbotryomycetes				
OTU_3236	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_3237	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_3238	Fungi	Ascomycota	Lecanoromycetes	Incertae_sedis	Micropeltidaceae		
OTU_3239	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces	Golovinomyces magnicellulatus
OTU_3240	Fungi	Ascomycota	Sordariomycetes				
OTU_3241	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Brachybasidiaceae	Meira	Meira argovae
OTU_3242	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Blastobotrys	Blastobotrys buckinghamii
OTU_3243	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum asiaticum
OTU_3244	Fungi	Ascomycota	Dothideomycetes				
OTU_3245	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_3246	Fungi	Ascomycota					
OTU_3247	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora trichophoricola
OTU_3248	Fungi						
OTU_3249	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Incertae_sedis	Batrachochytrium	Batrachochytrium dendrobatidis
OTU_3250	Fungi						
OTU_3251	Fungi						
OTU_3252	Fungi	Ascomycota					
OTU_3253	Fungi	Ascomycota	Eurotiomycetes				
OTU_3254	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	
OTU_3255	Fungi						
OTU_3256	Fungi	Ascomycota	Sordariomycetes	Xylariales			
OTU_3257	Fungi	Ascomycota	Dothideomycetes				
OTU_3258	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Mycoacia	Mycoacia aurea
OTU_3259	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae		
OTU_3260	Fungi	Basidiomycota	Agaricomycetes				
OTU_3261	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_3262	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	
OTU_3263	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Chalara	
OTU_3264	Fungi	Ascomycota	Dothideomycetes				
OTU_3265	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
OTU_3266	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
OTU_3267	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella uliginicola
OTU_3268	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	
OTU_3269	Fungi						
OTU_3270	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Kurtzmanomyces	
OTU_3271	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum graminicola
OTU_3272	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae		
OTU_3273	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_3274	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_3275	Fungi	Ascomycota					
OTU_3276	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae		
OTU_3277	Fungi	Ascomycota					
OTU_3278	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae		
OTU_3279	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Sphaerulina	
OTU_3280	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis sp 
OTU_3281	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_3282	Fungi						
OTU_3283	Fungi						
OTU_3284	Fungi	Basidiomycota	Agaricomycetes				
OTU_3285	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella pseudozygospora
OTU_3286	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_3287	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	
OTU_3288	Fungi						
OTU_3289	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae		
OTU_3290	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces sp 
OTU_3291	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae		
OTU_3292	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	
OTU_3293	Fungi						
OTU_3294	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Tetrapyrgos	Tetrapyrgos nigripes
OTU_3295	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Ophiognomonia	Ophiognomonia vasiljevae
OTU_3296	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_3297	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum sp 
OTU_3298	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_3299	Fungi						
OTU_3300	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	Galerina marginata
OTU_3301	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	
OTU_3302	Fungi						
OTU_3303	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_3304	Fungi						
OTU_3305	Fungi						
OTU_3306	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae		
OTU_3307	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_3308	Fungi						
OTU_3309	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	
OTU_3310	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia inaequalis
OTU_3311	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU_3312	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	
OTU_3313	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae		
OTU_3314	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe cryptocystis
OTU_3315	Fungi						
OTU_3316	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales			
OTU_3317	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_3318	Fungi	Ascomycota	Dothideomycetes				
OTU_3319	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Exidia	
OTU_3320	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Gibellulopsis	
OTU_3321	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae		
OTU_3322	Fungi						
OTU_3323	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	
OTU_3324	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma setigerum
OTU_3325	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_3326	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	
OTU_3327	Fungi						
OTU_3328	Fungi	Ascomycota	Leotiomycetes				
OTU_3329	Fungi	Ascomycota					
OTU_3330	Fungi						
OTU_3331	Fungi	Ascomycota					
OTU_3332	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	Ramicandelaber taiwanensis
OTU_3333	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp 
OTU_3334	Fungi	Basidiomycota	Exobasidiomycetes	Golubeviales	Golubeviaceae	Golubevia	Golubevia pallescens
OTU_3335	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_3336	Fungi	Ascomycota					
OTU_3337	Fungi	Ascomycota	Dothideomycetes				
OTU_3338	Fungi						
OTU_3339	Fungi	Basidiomycota	Cystobasidiomycetes	Naohideales	Naohideaceae	Naohidea	Naohidea sebacea
OTU_3340	Fungi	Ascomycota					
OTU_3341	Fungi						
OTU_3342	Fungi						
OTU_3343	Fungi	Basidiomycota	Tremellomycetes				
OTU_3344	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	Fonsecazyma sp 
OTU_3345	Fungi	Ascomycota	Lecanoromycetes	Incertae_sedis	Incertae_sedis	Sarea	Sarea sp 
OTU_3346	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Piptocephalis	
OTU_3347	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Scopuloides	
OTU_3348	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_3349	Fungi	Ascomycota	Dothideomycetes				
OTU_3350	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Virosphaerella	
OTU_3351	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_3352	Fungi	Ascomycota					
OTU_3353	Fungi	Ascomycota	Dothideomycetes				
OTU_3354	Fungi						
OTU_3355	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Minimelanolocus	Minimelanolocus obscurus
OTU_3356	Fungi	Basidiomycota	Spiculogloeomycetes				
OTU_3357	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Gymnopus	
OTU_3358	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella echinosphaera
OTU_3359	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
OTU_3360	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	Hoehnelomycetaceae	Atractiella	Atractiella solani
OTU_3361	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cryptodiscus	
OTU_3362	Fungi	Basidiomycota	Agaricomycetes				
OTU_3363	Fungi						
OTU_3364	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_3365	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_3366	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Dothiorella	
